,Source,URL,Sents_Leicht,Sents_Standard,sents_leicht,sents_standard
97,LS_einfachstars_gpt7,/blog/16331-herzogin-kate-sagt-ich-bin-froh-darueber-endlich-wieder-aus-dem-haus-zu-kommen.html,,,Sie wollen auch so aussehen wie Prinzessin Kate. Darum kaufen sie die·selbe Kleidung.Prinzessin Kate fotografiert gerne. Viele Zeitungen wollen Fotos ihrer Familie abdrucken. Viele der Fotos hat Prinzessin Kate selbst gemacht.,"Kate ist auch leidenschaftliche Fotografin und macht viele Fotos ihrer Familie, von denen einige in Zeitungen veröffentlicht werden."
98,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Lenny Kravitz ist Musiker. Er ist 50 Jahre alt.,Lenny Kravitz is a musician who is 50 years old.
99,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Er hat viele sehr bekannte Lieder gesungen.,"He has sung many well-known songs, including"", and many others."
100,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Zum Beispiel diese:Und viele andere.So sieht Lenny Kravitz aus:Die Mutter von Lenny Kravitz war Roxie Roker. Sie ist 1995 gestorben. Das war vor fast 20 Jahren.,"Lenny Kravitz's mother was Roxie Roker, who was an actress and passed away almost 20 years ago."
101,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,"Sie war Schauspielerin.Es gibt Musik, die Lenny Kravitz an seine Mutter erinnert. Es ist das Album ""Innervisions"" von Stevie Wonder.Lenny Kravitz sagt: ""Es war das erste Album, das mich als Platte wirklich berührte - ich wurde buchstäblich hineingesogen.","There is an album called ""Innervisions"" by Stevie Wonder that reminds Lenny Kravitz of his mother. He says, ""It was the first album that really affected me as a record - I was literally drawn into it."
102,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,"Außerdem hörte ich es mit meiner Mutter in New York und das war für mich etwas Besonderes.""Stevie WonderEr ist Sänger und Musiker.","Plus, I listened to it with my mother in New York, and that was special to me."""
103,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Er hat diese Lieder gesungen:Stevie Wonder ist ein Künstler-Name.,Stevie Wonder is a singer and musician who was born in the USA and still lives there.
104,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Das heißt: Er nennt sich nur als Künstler so. Im Alltag heißt er Stevland Hardaway Judkins Morris.Stevie Wonder ist Amerikaner.,"His real name is Stevland Hardaway Judkins Morris, but he goes by the name Stevie Wonder as an artist."
105,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Er wurde in den USA geboren. Und er lebt auch heute noch dort.Stevie Wonder wurde als Baby zu früh geboren. Sein Körper war noch nicht fertig gewachsen.,"He was born prematurely, which caused him to be blind as his body was not fully developed."
106,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Darum ist Stevie Wonder blind.Stevie Wonder hat 5 Geschwister. Seine Mutter war auch Musikerin. Sie hat viele Lieder geschrieben. Sie hieß Lula Mae Hardaway.Stevie Wonder hat schon als Kind Musik gemacht.,"Stevie Wonder has five siblings, and his mother, Lula Mae Hardaway, was also a musician and songwriter."
107,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,"Er hat in eine, Kirchen-Chor gesungen. Und er konnte schon mit 9 Jahren diese Instrumente spielen:Schon mit 11 Jahren wurde Stevie Wonder entdeckt.","Stevie Wonder started making music as a child and sang in a church choir. By the age of 9, he could already play several instruments."
108,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Das heißt: Ein bekannter Musiker hat ihn gehört. Er hat gemerkt: Stevie Wonder ist ein guter Musiker. Er hat einer Platten-Firma von Stevie Wonders Musik erzählt.,"At the age of 11, he was discovered by a famous musician who recognized his talent and shared his music with a record company."
109,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,So bekam er schon als Kind einen Platten-Vertrag.Mit 14 Jahren kam Stevie Wonder in den Stimm-Bruch. Das heißt: Seine Stimme hat sich verändert. Sie wurde tiefer.,"This led to him signing a record deal as a child. At the age of 14, Stevie Wonder's voice began to change as he went through puberty, which allowed him to develop a deeper voice."
110,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,In dieser Zeit hat Stevie Wonder Klavier studiert.Schon als Kind und Jugendlicher war Stevie Wonder erfolgreich mit seiner Musik.,"During this time, he studied piano. As a child and teenager, he was already successful with his music."
111,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Mit 18 Jahren hat sich seine Musik verändert. Stevie Wonder wollte ab dann selbst über seine Musik entscheiden.,"At the age of 18, his music changed, and he wanted to have more control over his own music."
112,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Er hat dann Soul-Musik gemacht. Damit wurde er sehr bekannt.,"He started making soul music, which made him very famous."
113,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,In den 1960er und 1970er Jahren war er einer der bekanntesten Musiker der USA.Stevie Wonder hat viele Preise für seine Musik gewonnen. Zum Beispiel 25 Grammys. Und einen Oscar.Stevie Wonder setzt sich für die Menschen-Rechte ein.,"During the 1960s and 1970s, he was one of the most well-known musicians in the USA. Stevie Wonder has won many awards for his music, including 25 Grammy Awards and an Oscar."
114,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Er findet: Alle Menschen müssen dieselben Rechte haben.,He is also an advocate for human rights and believes that everyone should have the same rights.
115,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Seit 2009 ist er UN-Botschafter des Friedens. [ UN ist die Abkürzung für United Nations.,"Since 2009, he has been a UN Ambassador for Peace."
116,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Auf deutsch sind es die Vereinten Nationen. Es sind 194 verschiedene Länder. Sie haben sich zusammen-geschlossen und entscheiden zusammen. ]Stevie Wonder ist zum dritten Mal verheiratet. Seit 2017.,"He has been married three times, with his latest marriage taking place in 2017 to his wife Tomeeka Robyn Bracy."
117,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Seine Frau heißt Tomeeka Robyn Bracy.Stevie Wonder hat 9 Kinder. Von 6 verschiedenen Frauen.,Stevie Wonder has nine children from six different women.
118,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Sein ältestes Kind wurde 1975 geboren.,"His oldest child was born in 1975, and his youngest was born in 2014."
119,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Und das jüngste Kind im Jahr 2014.Stevie Wonder ist Veganer. Das heißt: Er isst kein Fleisch. Und keine Tier-Produkte.,"Stevie Wonder is a vegan, which means he does not eat meat or any animal products."
120,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Also zum Beispiel:Anfang der 1980er Jahre hatte Stevie Wonder einen schweren Auto-Unfall. Er wäre dabei fast gestorben.,"In the early 1980s, he was involved in a serious car accident that nearly took his life."
121,LS_einfachstars_gpt7,/blog/16329-diese-musik-erinnert-lenny-kravitz-an-seine-mutter.html,,,Er musste lange Zeit im Krankenhaus bleiben. Aber zum Glück wurde er wieder ganz gesund.,"He had to stay in the hospital for a long time, but fortunately, he fully recovered."
122,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,George und Amal Clooney sind frisch verheiratet.,George and Amal Clooney recently got married.
123,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,In diesem Monat haben sie in Venedig geheiratet.,They had their wedding in Venice this month.
124,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Jetzt schreiben die Zeitungen: Sie wollen noch ein zweites Mal heiraten.,Now the newspapers are saying they want to get married a second time.
125,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,George und Amal Clooney leben in Großbritannien. Und auch viele Familien-Mitglieder von Amal Clooney leben dort.,"George and Amal Clooney live in the UK, and many of Amal Clooney's family members also live there."
126,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,"Deshalb schreiben die Zeitungen: Einen Monat nach der ersten Hochzeit soll es eine zweite geben. In einem Hotel an der Themse. Das Hotel, in dem sie dieses Mal feiern wollen, heißt ""Danesfield House"".","That's why the newspapers are saying they will have a second wedding a month after the first one, at a hotel by the Thames called ""Danesfield House""."
127,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Die Angestellten dort mussten einen Vertrag unter-schreiben. Darin steht: Sie verraten keine Einzelheiten über die Hochzeit.George ClooneyEr ist Schauspieler.,The employees there had to sign a contract stating that they won't disclose any details about the wedding. George Clooney is an actor.
128,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Er hat in diesen Filmen und Serien mitgespielt:George Clooney hat viele Preise für seine Filme gewonnen. Zum Beispiel den Oscar als bester Haupt-Darsteller. [ Der Haupt-Darsteller ist der wichtigste Schauspieler in einem Film.,"He has appeared in many films and TV shows. George Clooney has won many awards for his movies, including an Oscar for best leading actor."
129,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Er spielt die Haupt-Rolle. ] Der Oscar ist der wichtigste Film-Preis der Welt.George Clooney ist verheiratet. Seine Frau heißt Amal Clooney .,The Oscar is the most prestigious film award in the world. George Clooney is married to Amal Clooney.
130,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Zusammen haben sie 2 Kinder. Es sind Zwillinge. Sie heißen Alexander und Ella.,"They have two children together, twins named Alexander and Ella, who were born in 2017."
131,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Sie wurden 2017 geboren.Zusammen mit seiner Familie lebt George Clooney in Großbritannien. Sie haben ein Haus in Berkshire.,"George Clooney and his family live in the UK, in a house in Berkshire that he gave as a wedding gift to his wife."
132,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,George Clooney hat es seiner Frau zur Hochzeit geschenkt.George Clooney interessiert sich für Umwelt-Schutz. Er findet: Die Menschen sollen sich besser um die Umwelt kümmern. Sie sollen weniger Strom und Benzin verbrauchen.,George Clooney is passionate about environmental protection and believes that people should take better care of the environment by consuming less electricity and fuel.
133,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Er spendet Geld für die Forschung.,He donates money to research in order to promote more environmentally-friendly technology.
134,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Damit es in Zukunft mehr umwelt-freundliche Technik gibt.George Clooney ist seit 2008 Friedens-Botschafter der Vereinten Nationen. Das heißt: Er reist in viele Länder der Welt. Er redet mit Politikern und Politikerinnen.,"Since 2008, George Clooney has been a UN Peace Ambassador, traveling to many countries, meeting with politicians and advocating for less war in the world."
135,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,"Er will, dass es weniger Krieg in der Welt gibt.Amal ClooneySie ist Anwältin. Ihr Spezial-Gebiet sind Menschen-Rechte.",Amal Clooney is a lawyer specializing in human rights.
136,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Sie arbeitet in vielen Ländern der Welt.Amal Clooney wurde in Beirut geboren.,She works in various countries around the world.
137,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,"Beirut ist die Haupt-Stadt des Libanon. Ala Amal Clooney klein war, war Krieg im Libanon.","Amal Clooney was born in Beirut, the capital city of Lebanon."
138,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Darum ist ihre Familie von dort weg-gegangen. Sie sind nach London gezogen.,"When she was young, there was a war in Lebanon, so her family moved to London."
139,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Amal Clooney Vater ist später in den Libanon zurück-gegangen.Amal Clooney hat in Großbritannien und in den USA studiert.,Amal Clooney's father later returned to Lebanon. She studied in the UK and the US and speaks three languages.
140,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Sie spricht 3 Sprachen:Seit 2014 ist Amal Clooney verheiratet. Ihr Mann ist der Schauspieler George Clooney .,Amal Clooney has been married to actor George Clooney since 2014.
141,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Vor ihrer Hochzeit hieß die Amal Alamuddin. Jetzt heißt sie Amal Clooney.,"Before their marriage, her name was Amal Alamuddin."
142,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Die Hochzeit haben Amal und George Clooney in Venedig gefeiert.,"They celebrated their wedding in Venice, Italy."
143,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Venedig ist eine Stadt in Italien.Amal und George Clooney haben ihre Hochzeits-Fotos an Zeitungen verkauft. Damit haben sie sehr viel Geld verdient. Das Geld haben sie dann gespendet.Zusammen haben Amal und George Clooney 2 Kinder.,Amal and George Clooney sold their wedding photos to newspapers and donated the money they earned.
144,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Die Kinder sind Zwillinge. Sie wurden im Jahr 2017 geboren. Die Namen der Kinder sind Alexander und Ella.Zusammen mit ihrer Familie lebt Amal Clooney in Großbritannien. Sie haben ein Haus in Berkshire.,"Together, they have two children, twins named Alexander and Ella, born in 2017."
145,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,George Clooney hat es seiner Frau zur Hochzeit geschenkt.Amal Clooney interessiert sich sehr für Mode.,Amal Clooney is interested in fashion and is known for her stylish outfits.
146,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Viele Menschen finden: Sie ist immer gut angezogen.,
147,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Und Amal Clooney hat ihre eigene Hand-Tasche. Die Firma Ballin hat sie erfunden. Sie heißt Amal bag.,"She even has her own handbag called the Amal Bag, created by the company Ballin."
148,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Übersetzt heißt das Amal Tasche.Amal Clooney macht viel Sport. Sie macht Walking. [ Walking ist schnelles Gehen. ] Sie macht Pilates.,"Amal Clooney also exercises regularly, doing activities such as walking, Pilates, and weightlifting."
149,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,[ Pilates sind spezielle Turn-Übungen für die Muskeln .],
150,LS_einfachstars_gpt7,/blog/16328-planen-george-und-amal-clooney-eine-2-hochzeit.html,,,Und sie arbeitet mit Gewichten.,
151,LS_einfachstars_gpt7,/blog/16327-noch-ein-baby-fuer-monaco.html,,,Charlène von Monaco ist schwanger.,Charlene of Monaco is pregnant.
152,LS_einfachstars_gpt7,/blog/16327-noch-ein-baby-fuer-monaco.html,,,Im Dezember bekommt sie Zwillinge.,She is expecting twins in December.
153,LS_einfachstars_gpt7,/blog/16327-noch-ein-baby-fuer-monaco.html,,,Aber eine italienische Zeitschrift schreibt: Das ist nicht das einzige Baby in Monaco.,But an Italian magazine writes that it is not the only baby in Monaco.
